Timestamp;SensorType;LC_Activity;Active;Sensor_Added;SensorActivationTime;Duration;LC;room;room_major;Case;Cluster;Routine;Date
2007-10-25 18:34:29.754821;M;24;1.0;24;9.672721000000001;1.981165;s;hallway_downstairs;hallway_downstairs;1;0;afternoon;2007-10-25
2007-10-25 18:35:13.753451;M;16;1.0;16;4.160914;1.3038450000000001;s;kitchen;kitchen;4;6;afternoon;2007-10-25
2007-10-25 18:37:09.951475;M;15;1.0;15;10.934963000000002;20.249382;s;living_room;living_room;5;0;afternoon;2007-10-25
2007-10-25 18:37:30.671722;M;16;1.0;16;4.522844;2.4233190000000002;s;kitchen;kitchen;6;6;afternoon;2007-10-25
2007-10-25 18:39:39.214324;M;16;1.0;16;5.086587000000001;1.7255090000000002;s;kitchen;living_room;7;1;afternoon;2007-10-25
2007-10-25 19:00:05.683281;M;6;1.0;6;6.662140000000001;1.212644;s;living_room;living_room;7;1;evening;2007-10-25
2007-10-25 19:37:15.671393;M;16;1.0;16;3.508042;3.769022;s;kitchen;kitchen;8;0;evening;2007-10-25
2007-10-25 19:37:31.612123;M;15;1.0;15;3.8069210000000004;1.0297;s;living_room;living_room;9;5;evening;2007-10-25
2007-10-25 20:03:53.554787;M;23;1.0;23;1.533428;1.055712;s;hallway_downstairs;hallway_downstairs;10;0;evening;2007-10-25
2007-10-25 20:16:29.470199;M;16;1.0;16;1.5011240000000001;0.9591040000000001;s;kitchen;kitchen;23;6;evening;2007-10-25
2007-10-25 20:19:56.834292;M;15;1.0;15;3.2648040000000003;1.4551200000000002;s;living_room;living_room;24;0;evening;2007-10-25
2007-10-26 03:26:12.752612;M;24;1.0;24;8.970916;3.1811770000000004;s;hallway_downstairs;hallway_downstairs;30;0;night;2007-10-26
2007-10-26 03:26:33.055924;M;30;1.0;30;5.544601;1.07173;s;bedroom_south;bedroom_south;33;3;night;2007-10-26
2007-10-26 04:47:32.434957;M;29;1.0;29;8.048679;1.278121;s;hallway_upstairs;hallway_upstairs;34;0;night;2007-10-26
2007-10-26 04:49:12.068985;M;30;1.0;30;5.210681;0.785783;s;bedroom_south;bedroom_south;37;3;night;2007-10-26
2007-10-26 07:02:21.079312;M;35;1.0;35;12.700857000000001;8.507083;s;bedroom_south;bedroom_south;37;3;morning;2007-10-26
2007-10-26 08:04:14.896191;M;29;1.0;29;7.745796;0.8027700000000001;s;hallway_upstairs;hallway_upstairs;38;0;morning;2007-10-26
2007-10-26 08:13:54.452158;M;30;1.0;30;4.881026;0.457863;s;bedroom_south;bedroom_south;41;7;morning;2007-10-26
2007-10-26 08:16:19.783906;M;29;1.0;29;6.437331;0.6638270000000001;s;hallway_upstairs;hallway_upstairs;42;0;morning;2007-10-26
2007-10-26 08:17:18.201616;M;30;1.0;30;2.8076510000000003;0.436873;s;bedroom_south;bedroom_south;45;7;morning;2007-10-26
2007-10-26 08:20:57.752317;M;29;1.0;29;4.532174;1.319031;s;hallway_upstairs;hallway_upstairs;46;0;morning;2007-10-26
2007-10-26 15:02:37.897527;M;5;1.0;5;1.969486;0.7997850000000001;s;living_room;living_room;51;0;afternoon;2007-10-26
2007-10-26 15:04:03.645489;M;16;1.0;16;3.102078;0.8117040000000001;s;kitchen;living_room;53;5;afternoon;2007-10-26
2007-10-26 15:08:23.588536;M;15;1.0;15;3.44763;1.645639;s;living_room;kitchen;54;0;afternoon;2007-10-26
2007-10-26 15:08:29.229741;M;16;1.0;16;4.825483;1.975211;s;kitchen;living_room;55;5;afternoon;2007-10-26
2007-10-26 15:47:23.027939;M;16;1.0;16;3.1417200000000003;1.4315550000000001;s;kitchen;kitchen;56;0;afternoon;2007-10-26
2007-10-26 18:34:57.226293;M;1;1.0;1;1.8546330000000002;2.0185980000000003;s;living_room;living_room;67;8;afternoon;2007-10-26
2007-10-26 19:01:48.481888;M;5;1.0;5;1.785527;32.839127000000005;s;living_room;living_room;67;8;evening;2007-10-26
2007-10-26 22:53:46.294874;M;23;1.0;23;3.367062;1.919494;s;hallway_downstairs;hallway_downstairs;68;0;evening;2007-10-26
2007-10-26 22:55:53.926501;M;30;1.0;30;7.008106000000001;0.7338;s;bedroom_south;bedroom_south;74;3;evening;2007-10-26
2007-10-27 03:28:23.992278;M;34;1.0;34;2.311221;3063.8095030000004;s;bedroom_south;bedroom_south;74;3;night;2007-10-27
2007-10-27 07:02:51.296886;M;34;1.0;34;2.795099;0.559833;s;bedroom_south;bedroom_south;74;3;morning;2007-10-27
2007-10-27 08:53:00.367882;M;29;1.0;29;4.813671;0.676377;s;hallway_upstairs;hallway_upstairs;75;0;morning;2007-10-27
2007-10-27 08:53:24.750204;M;18;1.0;18;4.054905000000001;1.2396630000000002;s;kitchen;kitchen;78;6;morning;2007-10-27
2007-10-27 08:54:38.934977;M;19;1.0;19;4.13281;2.1395210000000002;s;hallway_downstairs;hallway_downstairs;79;0;morning;2007-10-27
2007-10-27 08:58:16.917156;M;1;1.0;1;2.514317;0.847743;s;living_room;living_room;92;5;morning;2007-10-27
2007-10-27 09:01:03.040409;M;16;1.0;16;3.0809290000000003;1.057356;s;kitchen;kitchen;93;0;morning;2007-10-27
2007-10-27 09:01:11.577814;M;16;1.0;16;13.648338;12.812493000000002;s;kitchen;kitchen;95;6;morning;2007-10-27
2007-10-27 09:05:16.052397;M;15;1.0;15;5.277666;0.93681;s;living_room;living_room;96;0;morning;2007-10-27
2007-10-27 09:36:19.597843;M;16;1.0;16;1.0537100000000001;0.493864;s;kitchen;kitchen;126;6;morning;2007-10-27
2007-10-27 09:38:25.019649;M;19;1.0;19;4.070384000000001;1.7995020000000002;s;hallway_downstairs;hallway_downstairs;127;0;morning;2007-10-27
2007-10-27 09:38:35.195923;M;18;1.0;18;3.0861330000000002;0.41587500000000005;s;kitchen;kitchen;128;6;morning;2007-10-27
2007-10-27 09:41:50.451849;M;16;1.0;16;0.615704;0.677807;s;kitchen;living_room;129;0;morning;2007-10-27
2007-10-27 09:46:34.631045;M;15;1.0;15;4.002916;1.2376660000000002;s;living_room;living_room;133;5;morning;2007-10-27
2007-10-27 09:48:11.237306;M;16;1.0;16;1.692727;0.6238480000000001;s;kitchen;kitchen;134;0;morning;2007-10-27
2007-10-27 09:48:45.220753;M;1;1.0;1;3.9129690000000004;0.8006960000000001;s;living_room;living_room;137;5;morning;2007-10-27
2007-10-27 09:50:52.863244;M;16;1.0;16;2.067463;1.114698;s;kitchen;kitchen;138;0;morning;2007-10-27
